"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US26163516800","Census Tract 5168, Wayne County, Michigan","850","284"
"1400000US26099223500","Census Tract 2235, Macomb County, Michigan","1629","107"
"1400000US26163503500","Census Tract 5035, Wayne County, Michigan","2745","448"
"1400000US26163535700","Census Tract 5357, Wayne County, Michigan","1130","172"
"1400000US26121002500","Census Tract 25, Muskegon County, Michigan","7222","366"
"1400000US26137950600","Census Tract 9506, Otsego County, Michigan","4582","311"
"1400000US26161410800","Census Tract 4108, Washtenaw County, Michigan","1721","183"
"1400000US26075005500","Census Tract 55, Jackson County, Michigan","4693","450"
"1400000US26081011405","Census Tract 114.05, Kent County, Michigan","3087","163"
"1400000US26005032600","Census Tract 326, Allegan County, Michigan","1452","166"
"1400000US26139021304","Census Tract 213.04, Ottawa County, Michigan","5435","241"
"1400000US26125161100","Census Tract 1611, Oakland County, Michigan","3293","363"
"1400000US26081014701","Census Tract 147.01, Kent County, Michigan","4067","357"
"1400000US26163536900","Census Tract 5369, Wayne County, Michigan","3212","394"
"1400000US26115832700","Census Tract 8327, Monroe County, Michigan","2687","128"
"1400000US26133970100","Census Tract 9701, Osceola County, Michigan","4010","199"
"1400000US26163542200","Census Tract 5422, Wayne County, Michigan","3150","385"
"1400000US26107981300","Census Tract 9813, Mecosta County, Michigan","1918","205"
"1400000US26005031100","Census Tract 311, Allegan County, Michigan","6522","232"
"1400000US26049012008","Census Tract 120.08, Genesee County, Michigan","3001","272"
"1400000US26099260000","Census Tract 2600, Macomb County, Michigan","3237","169"
"1400000US26049013111","Census Tract 131.11, Genesee County, Michigan","2861","219"
"1400000US26057000900","Census Tract 9, Gratiot County, Michigan","3396","146"
"1400000US26163524500","Census Tract 5245, Wayne County, Michigan","107","44"
"1400000US26081012902","Census Tract 129.02, Kent County, Michigan","5068","373"
"1400000US26075005301","Census Tract 53.01, Jackson County, Michigan","4966","396"
"1400000US26081001101","Census Tract 11.01, Kent County, Michigan","5936","519"
"1400000US26051000700","Census Tract 7, Gladwin County, Michigan","4604","274"
"1400000US26067031300","Census Tract 313, Ionia County, Michigan","8117","266"
"1400000US26161413401","Census Tract 4134.01, Washtenaw County, Michigan","4610","238"
"1400000US26071000200","Census Tract 2, Iron County, Michigan","1504","142"
"1400000US26115832900","Census Tract 8329, Monroe County, Michigan","4403","170"
"1400000US26163576000","Census Tract 5760, Wayne County, Michigan","1901","122"
"1400000US26161402100","Census Tract 4021, Washtenaw County, Michigan","2938","297"
"1400000US26075005100","Census Tract 51, Jackson County, Michigan","4556","345"
"1400000US26049011402","Census Tract 114.02, Genesee County, Michigan","3921","190"
"1400000US26059051100","Census Tract 511, Hillsdale County, Michigan","3875","233"
"1400000US26125150700","Census Tract 1507, Oakland County, Michigan","4533","284"
"1400000US26021001900","Census Tract 19, Berrien County, Michigan","1743","180"
"1400000US26157000400","Census Tract 4, Tuscola County, Michigan","3318","186"
"1400000US26163526300","Census Tract 5263, Wayne County, Michigan","3396","491"
"1400000US26163575000","Census Tract 5750, Wayne County, Michigan","3811","444"
"1400000US26145011800","Census Tract 118, Saginaw County, Michigan","2238","159"
"1400000US26067031500","Census Tract 315, Ionia County, Michigan","5633","206"
"1400000US26161414300","Census Tract 4143, Washtenaw County, Michigan","3221","299"
"1400000US26065005401","Census Tract 54.01, Ingham County, Michigan","3578","290"
"1400000US26115831100","Census Tract 8311, Monroe County, Michigan","2586","174"
"1400000US26125131100","Census Tract 1311, Oakland County, Michigan","2291","138"
"1400000US26125140301","Census Tract 1403.01, Oakland County, Michigan","3956","315"
"1400000US26093744400","Census Tract 7444, Livingston County, Michigan","2151","110"
"1400000US26139020200","Census Tract 202, Ottawa County, Michigan","4386","20"
"1400000US26049011212","Census Tract 112.12, Genesee County, Michigan","6039","342"
"1400000US26147990000","Census Tract 9900, St. Clair County, Michigan","0","10"
"1400000US26049013402","Census Tract 134.02, Genesee County, Michigan","1941","103"
"1400000US26125153200","Census Tract 1532, Oakland County, Michigan","1985","162"
"1400000US26021020500","Census Tract 205, Berrien County, Michigan","3043","295"
"1400000US26161415200","Census Tract 4152, Washtenaw County, Michigan","2178","165"
"1400000US26127010300","Census Tract 103, Oceana County, Michigan","6981","26"
"1400000US26121003800","Census Tract 38, Muskegon County, Michigan","3449","199"
"1400000US26163541700","Census Tract 5417, Wayne County, Michigan","2293","292"
"1400000US26111290800","Census Tract 2908, Midland County, Michigan","5182","331"
"1400000US26149040500","Census Tract 405, St. Joseph County, Michigan","2577","192"
"1400000US26099223400","Census Tract 2234, Macomb County, Michigan","10525","402"
"1400000US26025002200","Census Tract 22, Calhoun County, Michigan","3247","205"
"1400000US26125142500","Census Tract 1425, Oakland County, Michigan","2027","229"
"1400000US26023951200","Census Tract 9512, Branch County, Michigan","4371","244"
"1400000US26163522200","Census Tract 5222, Wayne County, Michigan","415","117"
"1400000US26163542700","Census Tract 5427, Wayne County, Michigan","906","118"
"1400000US26093722500","Census Tract 7225, Livingston County, Michigan","2235","137"
"1400000US26067031400","Census Tract 314, Ionia County, Michigan","4710","212"
"1400000US26099223800","Census Tract 2238, Macomb County, Michigan","15474","433"
"1400000US26163584800","Census Tract 5848, Wayne County, Michigan","5774","536"
"1400000US26163540400","Census Tract 5404, Wayne County, Michigan","2844","281"
"1400000US26033990000","Census Tract 9900, Chippewa County, Michigan","0","10"
"1400000US26161406000","Census Tract 4060, Washtenaw County, Michigan","3432","185"
"1400000US26157990000","Census Tract 9900, Tuscola County, Michigan","0","10"
"1400000US26163507300","Census Tract 5073, Wayne County, Michigan","1828","285"
"1400000US26163594500","Census Tract 5945, Wayne County, Michigan","3350","174"
"1400000US26041970700","Census Tract 9707, Delta County, Michigan","3660","187"
"1400000US26049011211","Census Tract 112.11, Genesee County, Michigan","5053","354"
"1400000US26105950400","Census Tract 9504, Mason County, Michigan","4569","246"
"1400000US26143970700","Census Tract 9707, Roscommon County, Michigan","2627","243"
"1400000US26099260900","Census Tract 2609, Macomb County, Michigan","4769","309"
"1400000US26125161600","Census Tract 1616, Oakland County, Michigan","2457","353"
"1400000US26155030200","Census Tract 302, Shiawassee County, Michigan","3453","164"
"1400000US26163521800","Census Tract 5218, Wayne County, Michigan","1623","153"
"1400000US26163504200","Census Tract 5042, Wayne County, Michigan","1850","442"
"1400000US26009960200","Census Tract 9602, Antrim County, Michigan","3321","145"
"1400000US26051000100","Census Tract 1, Gladwin County, Michigan","2856","231"
"1400000US26109960600","Census Tract 9606, Menominee County, Michigan","3894","211"
"1400000US26049010502","Census Tract 105.02, Genesee County, Michigan","3757","272"
"1400000US26125132500","Census Tract 1325, Oakland County, Michigan","3561","176"
"1400000US26163586300","Census Tract 5863, Wayne County, Michigan","2031","140"
"1400000US26065006500","Census Tract 65, Ingham County, Michigan","4032","489"
"1400000US26161446400","Census Tract 4464, Washtenaw County, Michigan","3126","145"
"1400000US26099255100","Census Tract 2551, Macomb County, Michigan","3325","303"
"1400000US26163584100","Census Tract 5841, Wayne County, Michigan","1621","191"
"1400000US26125122900","Census Tract 1229, Oakland County, Michigan","2082","280"
"1400000US26099230800","Census Tract 2308, Macomb County, Michigan","4861","419"
"1400000US26013000100","Census Tract 1, Baraga County, Michigan","4102","111"
"1400000US26145002000","Census Tract 20, Saginaw County, Michigan","3257","252"
"1400000US26025003700","Census Tract 37, Calhoun County, Michigan","4605","193"
"1400000US26125175200","Census Tract 1752, Oakland County, Michigan","4053","379"
"1400000US26163555500","Census Tract 5555, Wayne County, Michigan","2820","241"
"1400000US26049003400","Census Tract 34, Genesee County, Michigan","2296","274"
"1400000US26131990100","Census Tract 9901, Ontonagon County, Michigan","0","10"
"1400000US26029000900","Census Tract 9, Charlevoix County, Michigan","1894","114"
"1400000US26085961300","Census Tract 9613, Lake County, Michigan","3112","138"
"1400000US26125171100","Census Tract 1711, Oakland County, Michigan","3430","242"
"1400000US26093710500","Census Tract 7105, Livingston County, Michigan","1843","103"
"1400000US26049012007","Census Tract 120.07, Genesee County, Michigan","1647","160"
"1400000US26121002900","Census Tract 29, Muskegon County, Michigan","5463","34"
"1400000US26163533700","Census Tract 5337, Wayne County, Michigan","931","151"
"1400000US26061000400","Census Tract 4, Houghton County, Michigan","3147","240"
"1400000US26117970700","Census Tract 9707, Montcalm County, Michigan","5525","287"
"1400000US26099241700","Census Tract 2417, Macomb County, Michigan","4802","387"
"1400000US26077001506","Census Tract 15.06, Kalamazoo County, Michigan","8093","769"
"1400000US26163580800","Census Tract 5808, Wayne County, Michigan","1366","128"
"1400000US26021020400","Census Tract 204, Berrien County, Michigan","3815","278"
"1400000US26061990100","Census Tract 9901, Houghton County, Michigan","0","10"
"1400000US26107960800","Census Tract 9608, Mecosta County, Michigan","5006","239"
"1400000US26059050400","Census Tract 504, Hillsdale County, Michigan","4377","217"
"1400000US26125166100","Census Tract 1661, Oakland County, Michigan","3582","415"
"1400000US26163589300","Census Tract 5893, Wayne County, Michigan","3961","315"
"1400000US26065004402","Census Tract 44.02, Ingham County, Michigan","1532","231"
"1400000US26069000900","Census Tract 9, Iosco County, Michigan","1854","147"
"1400000US26093743900","Census Tract 7439, Livingston County, Michigan","3569","189"
"1400000US26017286600","Census Tract 2866, Bay County, Michigan","4943","353"
"1400000US26163501700","Census Tract 5017, Wayne County, Michigan","1942","263"
"1400000US26121002000","Census Tract 20, Muskegon County, Michigan","3764","266"
"1400000US26125166700","Census Tract 1667, Oakland County, Michigan","2337","226"
"1400000US26163564000","Census Tract 5640, Wayne County, Michigan","2062","187"
"1400000US26163556500","Census Tract 5565, Wayne County, Michigan","2152","170"
"1400000US26125145600","Census Tract 1456, Oakland County, Michigan","4946","312"
"1400000US26049004000","Census Tract 40, Genesee County, Michigan","3846","571"
"1400000US26125170400","Census Tract 1704, Oakland County, Michigan","3832","149"
"1400000US26125170300","Census Tract 1703, Oakland County, Michigan","2713","182"
"1400000US26125132700","Census Tract 1327, Oakland County, Michigan","2923","178"
"1400000US26163515600","Census Tract 5156, Wayne County, Michigan","1450","216"
"1400000US26163552000","Census Tract 5520, Wayne County, Michigan","3073","274"
"1400000US26165380400","Census Tract 3804, Wexford County, Michigan","4679","250"
"1400000US26163511900","Census Tract 5119, Wayne County, Michigan","1535","254"
"1400000US26057000200","Census Tract 2, Gratiot County, Michigan","4858","206"
"1400000US26163569300","Census Tract 5693, Wayne County, Michigan","3508","263"
"1400000US26065000800","Census Tract 8, Ingham County, Michigan","2884","420"
"1400000US26093712101","Census Tract 7121.01, Livingston County, Michigan","3110","204"
"1400000US26163584500","Census Tract 5845, Wayne County, Michigan","2761","247"
"1400000US26163598000","Census Tract 5980, Wayne County, Michigan","3202","16"
"1400000US26099250400","Census Tract 2504, Macomb County, Michigan","1498","99"
"1400000US26163530400","Census Tract 5304, Wayne County, Michigan","1189","238"
"1400000US26125194500","Census Tract 1945, Oakland County, Michigan","978","89"
"1400000US26025001600","Census Tract 16, Calhoun County, Michigan","2745","281"
"1400000US26163515200","Census Tract 5152, Wayne County, Michigan","1991","427"
"1400000US26163580200","Census Tract 5802, Wayne County, Michigan","3013","179"
"1400000US26145011200","Census Tract 112, Saginaw County, Michigan","1827","89"
"1400000US26081014806","Census Tract 148.06, Kent County, Michigan","5748","243"
"1400000US26099243500","Census Tract 2435, Macomb County, Michigan","6601","439"
"1400000US26025004000","Census Tract 40, Calhoun County, Michigan","3984","226"
"1400000US26035000200","Census Tract 2, Clare County, Michigan","1177","110"
"1400000US26145000200","Census Tract 2, Saginaw County, Michigan","1495","180"
"1400000US26123970400","Census Tract 9704, Newaygo County, Michigan","5209","209"
"1400000US26163583500","Census Tract 5835, Wayne County, Michigan","2598","201"
"1400000US26161403800","Census Tract 4038, Washtenaw County, Michigan","3058","206"
"1400000US26159990000","Census Tract 9900, Van Buren County, Michigan","0","10"
"1400000US26099241000","Census Tract 2410, Macomb County, Michigan","4818","354"
"1400000US26033970600","Census Tract 9706, Chippewa County, Michigan","4921","249"
"1400000US26049011401","Census Tract 114.01, Genesee County, Michigan","3359","341"
"1400000US26161413200","Census Tract 4132, Washtenaw County, Michigan","4394","409"
"1400000US26163501100","Census Tract 5011, Wayne County, Michigan","2709","377"
"1400000US26019000500","Census Tract 5, Benzie County, Michigan","3205","189"
"1400000US26023951100","Census Tract 9511, Branch County, Michigan","3134","322"
"1400000US26099255400","Census Tract 2554, Macomb County, Michigan","2511","242"
"1400000US26099231600","Census Tract 2316, Macomb County, Michigan","5163","292"
"1400000US26163565000","Census Tract 5650, Wayne County, Michigan","4914","438"
"1400000US26037010107","Census Tract 101.07, Clinton County, Michigan","3972","195"
"1400000US26065002600","Census Tract 26, Ingham County, Michigan","1859","263"
"1400000US26125141200","Census Tract 1412, Oakland County, Michigan","3275","360"
"1400000US26073000800","Census Tract 8, Isabella County, Michigan","3236","384"
"1400000US26025000200","Census Tract 2, Calhoun County, Michigan","3614","479"
"1400000US26161405600","Census Tract 4056, Washtenaw County, Michigan","4931","298"
"1400000US26163534200","Census Tract 5342, Wayne County, Michigan","3968","528"
"1400000US26045020901","Census Tract 209.01, Eaton County, Michigan","3044","311"
"1400000US26163520300","Census Tract 5203, Wayne County, Michigan","2473","350"
"1400000US26147652600","Census Tract 6526, St. Clair County, Michigan","3185","26"
"1400000US26061000300","Census Tract 3, Houghton County, Michigan","2097","172"
"1400000US26101000400","Census Tract 4, Manistee County, Michigan","2344","240"
"1400000US26015010500","Census Tract 105, Barry County, Michigan","3451","17"
"1400000US26163544200","Census Tract 5442, Wayne County, Michigan","2130","317"
"1400000US26081004300","Census Tract 43, Kent County, Michigan","3905","230"
"1400000US26081012500","Census Tract 125, Kent County, Michigan","4862","170"
"1400000US26115830600","Census Tract 8306, Monroe County, Michigan","2947","26"
"1400000US26033980100","Census Tract 9801, Chippewa County, Michigan","0","10"
"1400000US26163535000","Census Tract 5350, Wayne County, Michigan","2389","443"
"1400000US26099221500","Census Tract 2215, Macomb County, Michigan","1366","117"
"1400000US26125193100","Census Tract 1931, Oakland County, Michigan","3741","246"
"1400000US26163554100","Census Tract 5541, Wayne County, Michigan","4040","318"
"1400000US26147647000","Census Tract 6470, St. Clair County, Michigan","3006","135"
"1400000US26049011102","Census Tract 111.02, Genesee County, Michigan","5597","419"
"1400000US26017286000","Census Tract 2860, Bay County, Michigan","2850","316"
"1400000US26081004200","Census Tract 42, Kent County, Michigan","4485","343"
"1400000US26081001900","Census Tract 19, Kent County, Michigan","5413","460"
"1400000US26011970200","Census Tract 9702, Arenac County, Michigan","3228","150"
"1400000US26093730600","Census Tract 7306, Livingston County, Michigan","3775","180"
"1400000US26049980100","Census Tract 9801, Genesee County, Michigan","0","10"
"1400000US26125157400","Census Tract 1574, Oakland County, Michigan","2523","207"
"1400000US26163562400","Census Tract 5624, Wayne County, Michigan","5337","231"
"1400000US26059050300","Census Tract 503, Hillsdale County, Michigan","2274","125"
"1400000US26077002202","Census Tract 22.02, Kalamazoo County, Michigan","8188","329"
"1400000US26081012002","Census Tract 120.02, Kent County, Michigan","6459","310"
"1400000US26163512300","Census Tract 5123, Wayne County, Michigan","1509","321"
"1400000US26161405200","Census Tract 4052, Washtenaw County, Michigan","4884","325"
"1400000US26021002200","Census Tract 22, Berrien County, Michigan","3050","332"
"1400000US26081003500","Census Tract 35, Kent County, Michigan","5259","485"
"1400000US26163564501","Census Tract 5645.01, Wayne County, Michigan","4940","280"
"1400000US26125152000","Census Tract 1520, Oakland County, Michigan","4009","20"
"1400000US26107960300","Census Tract 9603, Mecosta County, Michigan","3053","157"
"1400000US26163574900","Census Tract 5749, Wayne County, Michigan","1591","163"
"1400000US26157000500","Census Tract 5, Tuscola County, Michigan","4885","189"
"1400000US26073000300","Census Tract 3, Isabella County, Michigan","5149","287"
"1400000US26025003400","Census Tract 34, Calhoun County, Michigan","2120","213"
"1400000US26125194300","Census Tract 1943, Oakland County, Michigan","3943","250"
"1400000US26025002000","Census Tract 20, Calhoun County, Michigan","5095","271"
"1400000US26055550900","Census Tract 5509, Grand Traverse County, Michigan","4848","190"
"1400000US26125126400","Census Tract 1264, Oakland County, Michigan","3523","176"
"1400000US26105950500","Census Tract 9505, Mason County, Michigan","3665","233"
"1400000US26081011002","Census Tract 110.02, Kent County, Michigan","4272","204"
"1400000US26037010702","Census Tract 107.02, Clinton County, Michigan","2502","133"
"1400000US26163553400","Census Tract 5534, Wayne County, Michigan","2465","305"
"1400000US26163537300","Census Tract 5373, Wayne County, Michigan","2129","376"
"1400000US26099242000","Census Tract 2420, Macomb County, Michigan","5976","535"
"1400000US26065005002","Census Tract 50.02, Ingham County, Michigan","3690","264"
"1400000US26049011800","Census Tract 118, Genesee County, Michigan","3031","150"
"1400000US26015010200","Census Tract 102, Barry County, Michigan","5448","201"
"1400000US26115833100","Census Tract 8331, Monroe County, Michigan","5391","403"
"1400000US26125193300","Census Tract 1933, Oakland County, Michigan","4743","359"
"1400000US26009960400","Census Tract 9604, Antrim County, Michigan","3088","186"
"1400000US26163583800","Census Tract 5838, Wayne County, Michigan","4754","292"
"1400000US26163579500","Census Tract 5795, Wayne County, Michigan","1839","288"
"1400000US26117970900","Census Tract 9709, Montcalm County, Michigan","3205","185"
"1400000US26099258700","Census Tract 2587, Macomb County, Michigan","2699","307"
"1400000US26125157900","Census Tract 1579, Oakland County, Michigan","2786","144"
"1400000US26163501800","Census Tract 5018, Wayne County, Michigan","4688","490"
"1400000US26087340500","Census Tract 3405, Lapeer County, Michigan","2796","46"
"1400000US26069000600","Census Tract 6, Iosco County, Michigan","2775","148"
"1400000US26163562800","Census Tract 5628, Wayne County, Michigan","3373","195"
"1400000US26081012003","Census Tract 120.03, Kent County, Michigan","7162","373"
"1400000US26017285800","Census Tract 2858, Bay County, Michigan","6257","384"
"1400000US26125188000","Census Tract 1880, Oakland County, Michigan","3957","99"
"1400000US26163593000","Census Tract 5930, Wayne County, Michigan","5523","251"
"1400000US26125170100","Census Tract 1701, Oakland County, Michigan","2891","197"
"1400000US26067982200","Census Tract 9822, Ionia County, Michigan","3220","348"
"1400000US26057000700","Census Tract 7, Gratiot County, Michigan","3233","93"
"1400000US26145011100","Census Tract 111, Saginaw County, Michigan","1719","207"
"1400000US26023951400","Census Tract 9514, Branch County, Michigan","4165","315"
"1400000US26163591700","Census Tract 5917, Wayne County, Michigan","6660","488"
"1400000US26155030300","Census Tract 303, Shiawassee County, Michigan","4848","139"
"1400000US26005030200","Census Tract 302, Allegan County, Michigan","3161","198"
"1400000US26099240000","Census Tract 2400, Macomb County, Michigan","4101","481"
"1400000US26045020700","Census Tract 207, Eaton County, Michigan","4000","179"
"1400000US26025001100","Census Tract 11, Calhoun County, Michigan","4071","344"
"1400000US26125184100","Census Tract 1841, Oakland County, Michigan","2966","205"
"1400000US26125156200","Census Tract 1562, Oakland County, Michigan","6853","354"
"1400000US26157001200","Census Tract 12, Tuscola County, Michigan","4531","237"
"1400000US26045020202","Census Tract 202.02, Eaton County, Michigan","4975","333"
"1400000US26145012600","Census Tract 126, Saginaw County, Michigan","3315","62"
"1400000US26093713300","Census Tract 7133, Livingston County, Michigan","1626","93"
"1400000US26163550700","Census Tract 5507, Wayne County, Michigan","5298","153"
"1400000US26163576500","Census Tract 5765, Wayne County, Michigan","3800","261"
"1400000US26065006100","Census Tract 61, Ingham County, Michigan","4444","197"
"1400000US26147630100","Census Tract 6301, St. Clair County, Michigan","1127","133"
"1400000US26099228100","Census Tract 2281, Macomb County, Michigan","1563","109"
"1400000US26099258500","Census Tract 2585, Macomb County, Michigan","2061","201"
"1400000US26081012702","Census Tract 127.02, Kent County, Michigan","4368","211"
"1400000US26021011400","Census Tract 114, Berrien County, Michigan","2417","181"
"1400000US26099247601","Census Tract 2476.01, Macomb County, Michigan","2086","195"
"1400000US26005030402","Census Tract 304.02, Allegan County, Michigan","5258","144"
"1400000US26045020404","Census Tract 204.04, Eaton County, Michigan","4356","208"
"1400000US26075006402","Census Tract 64.02, Jackson County, Michigan","6973","261"
"1400000US26009960500","Census Tract 9605, Antrim County, Michigan","3332","216"
"1400000US26163508000","Census Tract 5080, Wayne County, Michigan","1179","209"
"1400000US26041970600","Census Tract 9706, Delta County, Michigan","4058","213"
"1400000US26125145200","Census Tract 1452, Oakland County, Michigan","3568","309"
"1400000US26093710300","Census Tract 7103, Livingston County, Michigan","4150","212"
"1400000US26163590500","Census Tract 5905, Wayne County, Michigan","6355","375"
"1400000US26163543500","Census Tract 5435, Wayne County, Michigan","1021","194"
"1400000US26163583900","Census Tract 5839, Wayne County, Michigan","3874","320"
"1400000US26145010800","Census Tract 108, Saginaw County, Michigan","2567","198"
"1400000US26147635000","Census Tract 6350, St. Clair County, Michigan","5716","263"
"1400000US26163526200","Census Tract 5262, Wayne County, Michigan","3339","425"
"1400000US26161464000","Census Tract 4640, Washtenaw County, Michigan","6068","20"
"1400000US26143971200","Census Tract 9712, Roscommon County, Michigan","2968","260"
"1400000US26077001502","Census Tract 15.02, Kalamazoo County, Michigan","4446","393"
"1400000US26125134900","Census Tract 1349, Oakland County, Michigan","3841","184"
"1400000US26045020102","Census Tract 201.02, Eaton County, Michigan","3244","239"
"1400000US26099240500","Census Tract 2405, Macomb County, Michigan","2666","323"
"1400000US26151971000","Census Tract 9710, Sanilac County, Michigan","4289","178"
"1400000US26087336500","Census Tract 3365, Lapeer County, Michigan","1222","193"
"1400000US26149041102","Census Tract 411.02, St. Joseph County, Michigan","2966","148"
"1400000US26163539200","Census Tract 5392, Wayne County, Michigan","5310","1042"
"1400000US26163546200","Census Tract 5462, Wayne County, Michigan","3759","545"
"1400000US26049003800","Census Tract 38, Genesee County, Michigan","1354","195"
"1400000US26123970900","Census Tract 9709, Newaygo County, Michigan","4401","323"
"1400000US26163563800","Census Tract 5638, Wayne County, Michigan","3097","179"
"1400000US26125160700","Census Tract 1607, Oakland County, Michigan","1655","139"
"1400000US26163985500","Census Tract 9855, Wayne County, Michigan","0","10"
"1400000US26163504800","Census Tract 5048, Wayne County, Michigan","658","178"
"1400000US26163512400","Census Tract 5124, Wayne County, Michigan","1030","169"
"1400000US26049003300","Census Tract 33, Genesee County, Michigan","2297","265"
"1400000US26147624000","Census Tract 6240, St. Clair County, Michigan","1738","236"
"1400000US26145001300","Census Tract 13, Saginaw County, Michigan","2452","306"
"1400000US26075006303","Census Tract 63.03, Jackson County, Michigan","4584","195"
"1400000US26045020902","Census Tract 209.02, Eaton County, Michigan","4146","322"
"1400000US27099000410","Census Tract 4.10, Mower County, Minnesota","4609","483"
"1400000US27067781100","Census Tract 7811, Kandiyohi County, Minnesota","2849","130"
"1400000US27003050816","Census Tract 508.16, Anoka County, Minnesota","5437","285"
"1400000US27109002200","Census Tract 22, Olmsted County, Minnesota","4199","142"
"1400000US27063480300","Census Tract 4803, Jackson County, Minnesota","2366","132"
"1400000US27139080903","Census Tract 809.03, Scott County, Minnesota","8615","457"
"1400000US27003050216","Census Tract 502.16, Anoka County, Minnesota","5730","231"
"1400000US27053026021","Census Tract 260.21, Hennepin County, Minnesota","4132","231"
"1400000US27123041105","Census Tract 411.05, Ramsey County, Minnesota","5604","302"
"1400000US27053026016","Census Tract 260.16, Hennepin County, Minnesota","7043","430"
"1400000US27109001702","Census Tract 17.02, Olmsted County, Minnesota","4625","417"
"1400000US27139080202","Census Tract 802.02, Scott County, Minnesota","5618","246"
"1400000US27035951200","Census Tract 9512, Crow Wing County, Minnesota","2968","233"
"1400000US27171100100","Census Tract 1001, Wright County, Minnesota","15370","270"
"1400000US27123040504","Census Tract 405.04, Ramsey County, Minnesota","4029","233"
"1400000US27145000601","Census Tract 6.01, Stearns County, Minnesota","3414","323"
"1400000US27085950500","Census Tract 9505, McLeod County, Minnesota","2774","109"
"1400000US27037060505","Census Tract 605.05, Dakota County, Minnesota","5956","409"
"1400000US27037060606","Census Tract 606.06, Dakota County, Minnesota","2783","124"
"1400000US27109001701","Census Tract 17.01, Olmsted County, Minnesota","4983","482"
"1400000US27053108700","Census Tract 1087, Hennepin County, Minnesota","3840","318"
"1400000US27003050805","Census Tract 508.05, Anoka County, Minnesota","7309","415"
"1400000US27053003300","Census Tract 33, Hennepin County, Minnesota","2620","230"
"1400000US27037061502","Census Tract 615.02, Dakota County, Minnesota","2690","125"
"1400000US27137013000","Census Tract 130, St. Louis County, Minnesota","2219","194"
"1400000US27025110302","Census Tract 1103.02, Chisago County, Minnesota","6230","201"
"1400000US27159480300","Census Tract 4803, Wadena County, Minnesota","4913","159"
"1400000US27171100400","Census Tract 1004, Wright County, Minnesota","5110","300"
"1400000US27095170600","Census Tract 1706, Mille Lacs County, Minnesota","2791","128"
"1400000US27171101300","Census Tract 1013, Wright County, Minnesota","5070","226"
"1400000US27157490500","Census Tract 4905, Wabasha County, Minnesota","3431","120"
"1400000US27003051102","Census Tract 511.02, Anoka County, Minnesota","4567","389"
"1400000US27005450300","Census Tract 4503, Becker County, Minnesota","5353","216"
"1400000US27053106200","Census Tract 1062, Hennepin County, Minnesota","4084","418"
"1400000US27053020500","Census Tract 205, Hennepin County, Minnesota","3605","285"
"1400000US27003050114","Census Tract 501.14, Anoka County, Minnesota","3051","126"
"1400000US27113090500","Census Tract 905, Pennington County, Minnesota","3710","208"
"1400000US27027020500","Census Tract 205, Clay County, Minnesota","5288","529"
"1400000US27081201001","Census Tract 2010.01, Lincoln County, Minnesota","2883","99"
"1400000US27041450200","Census Tract 4502, Douglas County, Minnesota","3715","168"
"1400000US27067780800","Census Tract 7808, Kandiyohi County, Minnesota","2019","310"
"1400000US27003050115","Census Tract 501.15, Anoka County, Minnesota","5531","126"
"1400000US27053008500","Census Tract 85, Hennepin County, Minnesota","5126","709"
"1400000US27123037200","Census Tract 372, Ramsey County, Minnesota","6108","505"
"1400000US27015960300","Census Tract 9603, Brown County, Minnesota","3050","216"
"1400000US27109000100","Census Tract 1, Olmsted County, Minnesota","1740","284"
"1400000US27133570200","Census Tract 5702, Rock County, Minnesota","3627","148"
"1400000US27037060812","Census Tract 608.12, Dakota County, Minnesota","6144","334"
"1400000US27139080500","Census Tract 805, Scott County, Minnesota","2704","169"
"1400000US27037060729","Census Tract 607.29, Dakota County, Minnesota","3842","146"
"1400000US27123030702","Census Tract 307.02, Ramsey County, Minnesota","5237","318"
"1400000US27123034000","Census Tract 340, Ramsey County, Minnesota","1748","247"
"1400000US27053026206","Census Tract 262.06, Hennepin County, Minnesota","3454","179"
"1400000US27015960200","Census Tract 9602, Brown County, Minnesota","4415","221"
"1400000US27137003000","Census Tract 30, St. Louis County, Minnesota","1422","129"
"1400000US27037061004","Census Tract 610.04, Dakota County, Minnesota","6297","210"
"1400000US27053020304","Census Tract 203.04, Hennepin County, Minnesota","3881","310"
"1400000US27053027202","Census Tract 272.02, Hennepin County, Minnesota","1768","85"
"1400000US27023950500","Census Tract 9505, Chippewa County, Minnesota","2082","110"
"1400000US27029000200","Census Tract 2, Clearwater County, Minnesota","2999","162"
"1400000US27053022102","Census Tract 221.02, Hennepin County, Minnesota","2799","189"
"1400000US27103480200","Census Tract 4802, Nicollet County, Minnesota","5716","205"
"1400000US27139080205","Census Tract 802.05, Scott County, Minnesota","8711","332"
"1400000US27107960100","Census Tract 9601, Norman County, Minnesota","2532","119"
"1400000US27075370400","Census Tract 3704, Lake County, Minnesota","3737","83"
"1400000US27045960200","Census Tract 9602, Fillmore County, Minnesota","4598","159"
"1400000US27037061102","Census Tract 611.02, Dakota County, Minnesota","4694","255"
"1400000US27105105500","Census Tract 1055, Nobles County, Minnesota","3559","309"
"1400000US27163070701","Census Tract 707.01, Washington County, Minnesota","7142","440"
"1400000US27147960100","Census Tract 9601, Steele County, Minnesota","4937","198"
"1400000US27145011000","Census Tract 110, Stearns County, Minnesota","3934","156"
